geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
06075060502,2012,"Census Tract 605.02, San Francisco County, California",2863.0,22295.0,522400.0,113.0,883.0,44.0,712.0,318.0,0.0,81.0,718.0,50.0,49.0,22.0,136.0,208.0,244.0,29.0,0.0,225.0,6.0,7.0,06,075,060502
06075060700,2012,"Census Tract 607, San Francisco County, California",8372.0,101322.0,645500.0,3617.0,128.0,0.0,3699.0,0.0,0.0,114.0,814.0,63.0,559.0,422.0,423.0,940.0,369.0,65.0,0.0,2559.0,747.0,169.0,06,075,060700
06075061000,2012,"Census Tract 610, San Francisco County, California",3888.0,96823.0,503200.0,548.0,743.0,12.0,1682.0,146.0,0.0,234.0,523.0,110.0,207.0,116.0,110.0,463.0,138.0,107.0,0.0,933.0,136.0,8.0,06,075,061000
06075061100,2012,"Census Tract 611, San Francisco County, California",4543.0,14484.0,662500.0,241.0,11.0,0.0,4076.0,31.0,0.0,17.0,167.0,109.0,390.0,43.0,79.0,183.0,329.0,34.0,0.0,140.0,9.0,74.0,06,075,061100
06075061200,2012,"Census Tract 612, San Francisco County, California",3713.0,46104.0,449400.0,161.0,881.0,61.0,894.0,0.0,0.0,98.0,1678.0,139.0,288.0,15.0,42.0,165.0,196.0,66.0,0.0,228.0,36.0,0.0,06,075,061200
06075061400,2012,"Census Tract 614, San Francisco County, California",5301.0,99861.0,727100.0,2720.0,334.0,296.0,623.0,174.0,22.0,246.0,886.0,81.0,187.0,247.0,220.0,627.0,447.0,132.0,0.0,1340.0,273.0,81.0,06,075,061400
06075061500,2012,"Census Tract 615, San Francisco County, California",11083.0,117824.0,806800.0,5458.0,212.0,66.0,3422.0,25.0,17.0,223.0,1660.0,177.0,656.0,540.0,879.0,853.0,346.0,240.0,0.0,4137.0,1036.0,39.0,06,075,061500
06075980200,2012,"Census Tract 9802, San Francisco County, California",308.0,69135.0,692300.0,201.0,20.0,0.0,44.0,0.0,0.0,3.0,40.0,13.0,9.0,4.0,10.0,9.0,0.0,24.0,0.0,131.0,21.0,9.0,06,075,980200
06075980300,2012,"Census Tract 9803, San Francisco County, California",27.0,100938.0,-666666666.0,16.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,27.0,12.0,0.0,06,075,980300
06075980401,2012,"Census Tract 9804.01, San Francisco County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,980401
06075980501,2012,"Census Tract 9805.01, San Francisco County, California",646.0,15900.0,526800.0,90.0,131.0,0.0,292.0,44.0,0.0,58.0,31.0,20.0,48.0,22.0,0.0,50.0,35.0,0.0,0.0,97.0,24.0,25.0,06,075,980501
06075980600,2012,"Census Tract 9806, San Francisco County, California",288.0,67083.0,404800.0,30.0,169.0,0.0,28.0,0.0,0.0,9.0,52.0,8.0,21.0,0.0,25.0,19.0,20.0,17.0,0.0,37.0,0.0,0.0,06,075,980600
06075980900,2012,"Census Tract 9809, San Francisco County, California",337.0,156613.0,-666666666.0,176.0,36.0,0.0,98.0,4.0,0.0,0.0,23.0,23.0,46.0,5.0,0.0,70.0,17.0,0.0,0.0,178.0,91.0,5.0,06,075,980900
06075990100,2012,"Census Tract 9901, San Francisco County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,990100
06075010100,2012,"Census Tract 101, San Francisco County, California",3598.0,51667.0,746000.0,1386.0,107.0,12.0,1514.0,0.0,0.0,192.0,399.0,29.0,206.0,64.0,277.0,303.0,178.0,39.0,0.0,947.0,232.0,39.0,06,075,010100
06075010200,2012,"Census Tract 102, San Francisco County, California",4040.0,105189.0,1000001.0,3182.0,45.0,0.0,354.0,0.0,0.0,110.0,349.0,9.0,191.0,102.0,508.0,279.0,209.0,18.0,0.0,1520.0,291.0,41.0,06,075,010200
06075010300,2012,"Census Tract 103, San Francisco County, California",4393.0,90547.0,983200.0,2705.0,0.0,0.0,1496.0,0.0,0.0,0.0,192.0,110.0,213.0,194.0,236.0,289.0,194.0,134.0,0.0,1024.0,368.0,474.0,06,075,010300
06075010400,2012,"Census Tract 104, San Francisco County, California",4749.0,73972.0,850400.0,2851.0,1.0,0.0,1373.0,0.0,67.0,153.0,304.0,67.0,235.0,83.0,492.0,504.0,372.0,61.0,0.0,1450.0,339.0,43.0,06,075,010400
06075010500,2012,"Census Tract 105, San Francisco County, California",2504.0,115574.0,998500.0,1555.0,38.0,0.0,537.0,16.0,67.0,120.0,171.0,41.0,24.0,55.0,289.0,305.0,87.0,71.0,0.0,847.0,56.0,40.0,06,075,010500
06075010600,2012,"Census Tract 106, San Francisco County, California",3942.0,29002.0,741500.0,1188.0,81.0,0.0,2272.0,0.0,0.0,79.0,322.0,74.0,251.0,32.0,253.0,132.0,442.0,120.0,0.0,1014.0,418.0,30.0,06,075,010600
06075010700,2012,"Census Tract 107, San Francisco County, California",5555.0,20206.0,1000001.0,909.0,162.0,10.0,4290.0,0.0,0.0,0.0,184.0,59.0,242.0,86.0,231.0,382.0,410.0,156.0,19.0,923.0,353.0,35.0,06,075,010700
06075010800,2012,"Census Tract 108, San Francisco County, California",4811.0,72173.0,913500.0,2228.0,74.0,23.0,2354.0,0.0,0.0,69.0,63.0,159.0,358.0,34.0,328.0,298.0,447.0,51.0,0.0,1831.0,380.0,45.0,06,075,010800
06075010900,2012,"Census Tract 109, San Francisco County, California",4772.0,110768.0,908600.0,3211.0,62.0,97.0,1018.0,0.0,29.0,72.0,283.0,14.0,337.0,331.0,630.0,355.0,224.0,101.0,0.0,1921.0,567.0,249.0,06,075,010900
06075011000,2012,"Census Tract 110, San Francisco County, California",5256.0,61250.0,740100.0,2149.0,84.0,0.0,2547.0,0.0,0.0,99.0,377.0,93.0,391.0,193.0,342.0,352.0,414.0,99.0,0.0,1430.0,602.0,234.0,06,075,011000
06075011100,2012,"Census Tract 111, San Francisco County, California",5008.0,62300.0,700300.0,2081.0,118.0,22.0,1782.0,0.0,0.0,134.0,884.0,11.0,241.0,215.0,648.0,320.0,488.0,181.0,0.0,1722.0,272.0,172.0,06,075,011100
06075011200,2012,"Census Tract 112, San Francisco County, California",3170.0,77350.0,1000001.0,1696.0,0.0,1.0,1224.0,31.0,0.0,104.0,114.0,78.0,114.0,17.0,363.0,173.0,175.0,57.0,0.0,1120.0,269.0,97.0,06,075,011200
06075011300,2012,"Census Tract 113, San Francisco County, California",3267.0,21144.0,791700.0,447.0,29.0,18.0,2654.0,4.0,0.0,81.0,34.0,35.0,199.0,36.0,57.0,263.0,158.0,33.0,0.0,512.0,138.0,33.0,06,075,011300
06075011700,2012,"Census Tract 117, San Francisco County, California",1396.0,30455.0,987500.0,646.0,117.0,0.0,476.0,0.0,0.0,61.0,96.0,21.0,78.0,17.0,93.0,96.0,48.0,0.0,0.0,303.0,19.0,0.0,06,075,011700
06075011800,2012,"Census Tract 118, San Francisco County, California",1635.0,25459.0,1000001.0,95.0,5.0,10.0,1456.0,0.0,0.0,9.0,60.0,29.0,62.0,10.0,57.0,74.0,236.0,13.0,0.0,114.0,28.0,9.0,06,075,011800
06075011901,2012,"Census Tract 119.01, San Francisco County, California",2254.0,56604.0,565000.0,1152.0,143.0,0.0,652.0,0.0,0.0,53.0,254.0,19.0,174.0,54.0,118.0,219.0,255.0,99.0,0.0,777.0,57.0,83.0,06,075,011901
06075011902,2012,"Census Tract 119.02, San Francisco County, California",2844.0,47140.0,1000001.0,1274.0,21.0,47.0,821.0,20.0,9.0,126.0,573.0,20.0,305.0,85.0,196.0,241.0,472.0,63.0,0.0,773.0,259.0,52.0,06,075,011902
06075012000,2012,"Census Tract 120, San Francisco County, California",3502.0,37037.0,1000001.0,1824.0,221.0,0.0,888.0,0.0,63.0,141.0,365.0,62.0,274.0,84.0,289.0,220.0,501.0,16.0,0.0,1022.0,201.0,106.0,06,075,012000
06075012100,2012,"Census Tract 121, San Francisco County, California",3530.0,41955.0,495800.0,1687.0,114.0,20.0,959.0,13.0,0.0,241.0,496.0,12.0,224.0,105.0,79.0,498.0,346.0,15.0,0.0,1077.0,341.0,91.0,06,075,012100
06075012201,2012,"Census Tract 122.01, San Francisco County, California",4469.0,31504.0,405100.0,1564.0,315.0,0.0,1512.0,0.0,116.0,137.0,825.0,89.0,166.0,83.0,218.0,338.0,565.0,59.0,0.0,865.0,188.0,74.0,06,075,012201
06075012202,2012,"Census Tract 122.02, San Francisco County, California",2598.0,22699.0,-666666666.0,1011.0,425.0,14.0,822.0,0.0,0.0,106.0,234.0,15.0,219.0,25.0,51.0,171.0,389.0,31.0,0.0,532.0,61.0,31.0,06,075,012202
06075012301,2012,"Census Tract 123.01, San Francisco County, California",1974.0,11655.0,-666666666.0,643.0,289.0,0.0,770.0,0.0,0.0,60.0,212.0,0.0,138.0,14.0,0.0,99.0,251.0,22.0,0.0,322.0,65.0,0.0,06,075,012301
06075012302,2012,"Census Tract 123.02, San Francisco County, California",2306.0,25813.0,-666666666.0,1059.0,211.0,23.0,930.0,0.0,0.0,9.0,74.0,9.0,54.0,61.0,18.0,383.0,257.0,15.0,0.0,482.0,134.0,52.0,06,075,012302
06075012401,2012,"Census Tract 124.01, San Francisco County, California",4081.0,19974.0,-666666666.0,992.0,124.0,23.0,919.0,14.0,189.0,38.0,1805.0,68.0,293.0,27.0,54.0,193.0,799.0,39.0,0.0,237.0,40.0,15.0,06,075,012401
06075012402,2012,"Census Tract 124.02, San Francisco County, California",3194.0,19792.0,389800.0,1309.0,269.0,0.0,1151.0,3.0,14.0,104.0,344.0,56.0,83.0,35.0,126.0,325.0,151.0,45.0,0.0,622.0,54.0,37.0,06,075,012402
06075012501,2012,"Census Tract 125.01, San Francisco County, California",3358.0,12555.0,1000001.0,1263.0,326.0,76.0,1065.0,2.0,0.0,168.0,458.0,16.0,231.0,33.0,80.0,228.0,224.0,20.0,0.0,457.0,103.0,0.0,06,075,012501
06075012502,2012,"Census Tract 125.02, San Francisco County, California",3895.0,12240.0,-666666666.0,682.0,658.0,55.0,1879.0,0.0,0.0,57.0,587.0,0.0,75.0,0.0,208.0,156.0,442.0,54.0,0.0,267.0,6.0,0.0,06,075,012502
06075012601,2012,"Census Tract 126.01, San Francisco County, California",2272.0,94191.0,1000001.0,1715.0,0.0,31.0,270.0,0.0,0.0,10.0,246.0,36.0,189.0,79.0,156.0,335.0,78.0,0.0,0.0,1068.0,284.0,0.0,06,075,012601
06075012602,2012,"Census Tract 126.02, San Francisco County, California",2990.0,127488.0,1000001.0,2616.0,0.0,0.0,207.0,0.0,0.0,105.0,62.0,129.0,85.0,114.0,333.0,106.0,103.0,47.0,0.0,1193.0,226.0,79.0,06,075,012602
06075012700,2012,"Census Tract 127, San Francisco County, California",3702.0,115116.0,1000001.0,3156.0,14.0,0.0,406.0,0.0,17.0,36.0,73.0,107.0,230.0,114.0,519.0,313.0,95.0,13.0,0.0,1647.0,272.0,23.0,06,075,012700
06075012800,2012,"Census Tract 128, San Francisco County, California",4446.0,108333.0,1000001.0,3356.0,18.0,31.0,483.0,0.0,0.0,138.0,420.0,54.0,205.0,154.0,559.0,334.0,218.0,28.0,0.0,1793.0,312.0,56.0,06,075,012800
06075012901,2012,"Census Tract 129.01, San Francisco County, California",2456.0,99545.0,857600.0,1778.0,4.0,0.0,451.0,0.0,0.0,107.0,116.0,21.0,186.0,109.0,212.0,223.0,107.0,20.0,15.0,1043.0,130.0,131.0,06,075,012901
06075012902,2012,"Census Tract 129.02, San Francisco County, California",3192.0,98810.0,1000001.0,2320.0,5.0,0.0,552.0,0.0,0.0,30.0,285.0,29.0,329.0,236.0,437.0,205.0,189.0,62.0,0.0,1400.0,345.0,58.0,06,075,012902
06075013000,2012,"Census Tract 130, San Francisco County, California",3844.0,106157.0,1000001.0,3065.0,0.0,14.0,324.0,0.0,0.0,64.0,377.0,44.0,264.0,168.0,519.0,294.0,59.0,48.0,0.0,1849.0,534.0,44.0,06,075,013000
06075013101,2012,"Census Tract 131.01, San Francisco County, California",3776.0,123750.0,881100.0,2505.0,38.0,0.0,838.0,0.0,0.0,213.0,182.0,4.0,342.0,218.0,529.0,220.0,100.0,48.0,0.0,1811.0,662.0,161.0,06,075,013101
06075013102,2012,"Census Tract 131.02, San Francisco County, California",2899.0,96513.0,1000001.0,2385.0,86.0,0.0,220.0,0.0,0.0,24.0,184.0,24.0,148.0,131.0,443.0,207.0,80.0,32.0,0.0,1041.0,226.0,121.0,06,075,013102
06075013200,2012,"Census Tract 132, San Francisco County, California",4558.0,144284.0,1000001.0,3629.0,92.0,0.0,603.0,0.0,0.0,100.0,134.0,13.0,57.0,134.0,585.0,374.0,109.0,102.0,0.0,1575.0,103.0,0.0,06,075,013200
06075013300,2012,"Census Tract 133, San Francisco County, California",4147.0,118155.0,1000001.0,3095.0,56.0,0.0,592.0,0.0,0.0,156.0,248.0,13.0,142.0,59.0,619.0,257.0,101.0,33.0,0.0,1309.0,332.0,27.0,06,075,013300
06075013400,2012,"Census Tract 134, San Francisco County, California",3770.0,116982.0,1000001.0,2861.0,158.0,22.0,352.0,0.0,0.0,48.0,351.0,92.0,100.0,48.0,478.0,361.0,282.0,0.0,0.0,1233.0,316.0,41.0,06,075,013400
06075013500,2012,"Census Tract 135, San Francisco County, California",2570.0,103698.0,1000001.0,1918.0,37.0,0.0,361.0,3.0,0.0,68.0,183.0,0.0,193.0,107.0,331.0,309.0,37.0,14.0,0.0,1096.0,209.0,14.0,06,075,013500
06075015100,2012,"Census Tract 151, San Francisco County, California",2000.0,81988.0,602200.0,1246.0,9.0,0.0,599.0,0.0,0.0,56.0,90.0,13.0,66.0,75.0,226.0,220.0,115.0,0.0,0.0,747.0,82.0,49.0,06,075,015100
06075015200,2012,"Census Tract 152, San Francisco County, California",3820.0,75080.0,748800.0,2443.0,67.0,0.0,935.0,0.0,0.0,111.0,264.0,21.0,218.0,118.0,287.0,567.0,97.0,54.0,0.0,1193.0,292.0,121.0,06,075,015200
06075015300,2012,"Census Tract 153, San Francisco County, California",2224.0,98421.0,998600.0,1469.0,103.0,0.0,342.0,0.0,0.0,46.0,264.0,0.0,169.0,25.0,159.0,194.0,103.0,24.0,0.0,729.0,127.0,96.0,06,075,015300
06075015400,2012,"Census Tract 154, San Francisco County, California",5875.0,99398.0,991000.0,3455.0,221.0,0.0,1609.0,0.0,0.0,141.0,449.0,148.0,157.0,157.0,420.0,808.0,163.0,51.0,0.0,1864.0,366.0,134.0,06,075,015400
06075015500,2012,"Census Tract 155, San Francisco County, California",3920.0,55742.0,610400.0,1832.0,299.0,0.0,1142.0,0.0,38.0,102.0,507.0,0.0,212.0,249.0,150.0,467.0,86.0,31.0,0.0,939.0,225.0,45.0,06,075,015500
06075015600,2012,"Census Tract 156, San Francisco County, California",3004.0,90750.0,958600.0,1500.0,35.0,0.0,1209.0,0.0,0.0,174.0,86.0,31.0,135.0,92.0,181.0,639.0,235.0,64.0,0.0,766.0,116.0,243.0,06,075,015600
06075015700,2012,"Census Tract 157, San Francisco County, California",7489.0,85844.0,837900.0,3779.0,553.0,0.0,1886.0,38.0,20.0,321.0,892.0,129.0,301.0,61.0,385.0,1211.0,448.0,128.0,0.0,1529.0,361.0,54.0,06,075,015700
06075015801,2012,"Census Tract 158.01, San Francisco County, California",3414.0,47105.0,497600.0,1446.0,1128.0,0.0,446.0,0.0,0.0,97.0,297.0,33.0,77.0,93.0,149.0,292.0,184.0,61.0,0.0,822.0,221.0,73.0,06,075,015801
06075015802,2012,"Census Tract 158.02, San Francisco County, California",2469.0,74219.0,898000.0,1670.0,172.0,0.0,279.0,13.0,0.0,52.0,283.0,20.0,231.0,123.0,219.0,350.0,188.0,56.0,0.0,1022.0,291.0,35.0,06,075,015802
06075015900,2012,"Census Tract 159, San Francisco County, California",4312.0,32288.0,525800.0,1440.0,697.0,9.0,1596.0,0.0,26.0,116.0,428.0,22.0,278.0,15.0,230.0,369.0,169.0,70.0,0.0,954.0,153.0,95.0,06,075,015900
06075016000,2012,"Census Tract 160, San Francisco County, California",2420.0,61905.0,528400.0,1248.0,61.0,6.0,606.0,0.0,34.0,134.0,331.0,119.0,174.0,77.0,113.0,140.0,280.0,108.0,0.0,810.0,173.0,17.0,06,075,016000
06075016100,2012,"Census Tract 161, San Francisco County, California",4585.0,20860.0,480200.0,1176.0,1585.0,54.0,1092.0,0.0,0.0,133.0,545.0,111.0,130.0,117.0,199.0,470.0,116.0,119.0,0.0,940.0,127.0,0.0,06,075,016100
06075016200,2012,"Census Tract 162, San Francisco County, California",2276.0,43860.0,631600.0,1462.0,55.0,0.0,339.0,11.0,37.0,94.0,278.0,21.0,71.0,86.0,139.0,333.0,359.0,0.0,0.0,761.0,216.0,18.0,06,075,016200
06075016300,2012,"Census Tract 163, San Francisco County, California",4476.0,59907.0,702000.0,2167.0,861.0,20.0,556.0,0.0,50.0,123.0,719.0,61.0,242.0,145.0,111.0,509.0,770.0,40.0,0.0,1425.0,539.0,145.0,06,075,016300
06075016400,2012,"Census Tract 164, San Francisco County, California",3951.0,76911.0,784400.0,2429.0,376.0,31.0,438.0,0.0,7.0,165.0,536.0,104.0,175.0,218.0,115.0,456.0,451.0,56.0,0.0,1580.0,404.0,74.0,06,075,016400
06075016500,2012,"Census Tract 165, San Francisco County, California",5166.0,75469.0,792600.0,3605.0,153.0,41.0,435.0,14.0,41.0,222.0,655.0,84.0,244.0,148.0,382.0,536.0,431.0,78.0,0.0,1717.0,319.0,103.0,06,075,016500
06075016600,2012,"Census Tract 166, San Francisco County, California",5335.0,79440.0,921100.0,3806.0,317.0,0.0,477.0,155.0,42.0,251.0,287.0,87.0,488.0,328.0,272.0,539.0,270.0,164.0,0.0,1942.0,484.0,140.0,06,075,016600
06075016700,2012,"Census Tract 167, San Francisco County, California",5213.0,91696.0,895600.0,3379.0,457.0,5.0,696.0,0.0,11.0,207.0,458.0,121.0,205.0,222.0,451.0,769.0,543.0,148.0,8.0,1818.0,623.0,192.0,06,075,016700
06075016801,2012,"Census Tract 168.01, San Francisco County, California",3473.0,68834.0,772200.0,1942.0,483.0,111.0,389.0,39.0,60.0,116.0,416.0,95.0,241.0,189.0,54.0,433.0,239.0,66.0,0.0,1058.0,476.0,102.0,06,075,016801
06075016802,2012,"Census Tract 168.02, San Francisco County, California",3099.0,61292.0,681900.0,1738.0,552.0,19.0,315.0,18.0,0.0,116.0,342.0,0.0,176.0,175.0,120.0,364.0,402.0,148.0,0.0,993.0,135.0,0.0,06,075,016802
06075016900,2012,"Census Tract 169, San Francisco County, California",3123.0,91888.0,843500.0,2272.0,103.0,0.0,329.0,30.0,0.0,94.0,295.0,118.0,266.0,118.0,118.0,456.0,111.0,73.0,0.0,1191.0,336.0,45.0,06,075,016900
06075017000,2012,"Census Tract 170, San Francisco County, California",3941.0,113214.0,986700.0,3046.0,202.0,0.0,350.0,0.0,23.0,104.0,216.0,43.0,271.0,102.0,206.0,583.0,91.0,50.0,0.0,1534.0,291.0,8.0,06,075,017000
06075017101,2012,"Census Tract 171.01, San Francisco County, California",3502.0,124630.0,1000001.0,2646.0,178.0,0.0,168.0,0.0,8.0,254.0,248.0,22.0,97.0,209.0,176.0,601.0,105.0,32.0,0.0,1145.0,299.0,24.0,06,075,017101
06075017102,2012,"Census Tract 171.02, San Francisco County, California",3590.0,114732.0,931300.0,2650.0,208.0,0.0,179.0,0.0,0.0,104.0,449.0,97.0,151.0,329.0,176.0,730.0,148.0,96.0,0.0,1595.0,306.0,51.0,06,075,017102
06075017601,2012,"Census Tract 176.01, San Francisco County, California",6706.0,24353.0,521300.0,1831.0,1107.0,71.0,2788.0,62.0,73.0,320.0,494.0,76.0,388.0,126.0,218.0,557.0,610.0,80.0,20.0,1198.0,326.0,67.0,06,075,017601
06075017700,2012,"Census Tract 177, San Francisco County, California",1549.0,92679.0,637500.0,733.0,30.0,6.0,133.0,0.0,0.0,22.0,625.0,87.0,33.0,47.0,53.0,172.0,244.0,0.0,0.0,378.0,107.0,0.0,06,075,017700
06075017801,2012,"Census Tract 178.01, San Francisco County, California",3034.0,16190.0,640200.0,682.0,95.0,10.0,2072.0,0.0,0.0,89.0,86.0,15.0,125.0,6.0,79.0,145.0,103.0,97.0,0.0,588.0,149.0,8.0,06,075,017801
06075017802,2012,"Census Tract 178.02, San Francisco County, California",3922.0,92946.0,650200.0,2162.0,342.0,0.0,520.0,0.0,165.0,107.0,626.0,30.0,341.0,233.0,120.0,333.0,344.0,36.0,0.0,848.0,163.0,160.0,06,075,017802
06075017902,2012,"Census Tract 179.02, San Francisco County, California",2501.0,36553.0,-666666666.0,953.0,509.0,11.0,468.0,30.0,0.0,42.0,488.0,47.0,240.0,11.0,47.0,239.0,187.0,35.0,33.0,420.0,73.0,24.0,06,075,017902
06075018000,2012,"Census Tract 180, San Francisco County, California",3615.0,126389.0,701400.0,1546.0,676.0,30.0,650.0,10.0,0.0,142.0,572.0,25.0,145.0,166.0,286.0,154.0,241.0,13.0,0.0,993.0,190.0,7.0,06,075,018000
06075020100,2012,"Census Tract 201, San Francisco County, California",5680.0,39915.0,650700.0,1655.0,353.0,115.0,1276.0,0.0,0.0,118.0,2243.0,125.0,185.0,48.0,402.0,433.0,667.0,23.0,0.0,1403.0,222.0,26.0,06,075,020100
06075020200,2012,"Census Tract 202, San Francisco County, California",5822.0,56825.0,668400.0,2942.0,378.0,0.0,1153.0,15.0,19.0,13.0,1302.0,157.0,265.0,232.0,259.0,666.0,513.0,45.0,0.0,1838.0,600.0,128.0,06,075,020200
06075020300,2012,"Census Tract 203, San Francisco County, California",3106.0,110481.0,759600.0,2088.0,59.0,29.0,406.0,11.0,18.0,162.0,333.0,57.0,277.0,142.0,153.0,481.0,165.0,131.0,0.0,1219.0,370.0,10.0,06,075,020300
06075020401,2012,"Census Tract 204.01, San Francisco County, California",3206.0,133732.0,973500.0,2604.0,104.0,9.0,236.0,0.0,0.0,45.0,208.0,132.0,278.0,29.0,246.0,552.0,174.0,91.0,0.0,1108.0,168.0,49.0,06,075,020401
06075020402,2012,"Census Tract 204.02, San Francisco County, California",4047.0,83441.0,793600.0,2981.0,66.0,0.0,530.0,0.0,0.0,159.0,311.0,12.0,192.0,132.0,302.0,508.0,133.0,75.0,0.0,1420.0,179.0,13.0,06,075,020402
06001407200,2012,"Census Tract 4072, Alameda County, California",5870.0,36534.0,392600.0,450.0,541.0,138.0,718.0,26.0,27.0,9.0,4099.0,329.0,310.0,25.0,92.0,394.0,373.0,131.0,0.0,244.0,68.0,10.0,06,001,407200
06001407300,2012,"Census Tract 4073, Alameda County, California",2615.0,44436.0,188000.0,224.0,343.0,213.0,258.0,0.0,120.0,31.0,1639.0,133.0,143.0,51.0,21.0,191.0,193.0,38.0,0.0,241.0,45.0,0.0,06,001,407300
06001407400,2012,"Census Tract 4074, Alameda County, California",3874.0,33848.0,271200.0,117.0,674.0,6.0,338.0,0.0,0.0,37.0,2708.0,191.0,128.0,8.0,20.0,118.0,202.0,19.0,0.0,131.0,25.0,0.0,06,001,407400
06001407500,2012,"Census Tract 4075, Alameda County, California",3422.0,20847.0,317300.0,122.0,1330.0,138.0,225.0,0.0,0.0,345.0,1273.0,130.0,200.0,0.0,48.0,322.0,66.0,14.0,0.0,95.0,0.0,0.0,06,001,407500
06001407600,2012,"Census Tract 4076, Alameda County, California",6055.0,52204.0,325200.0,931.0,2144.0,0.0,724.0,45.0,287.0,66.0,1858.0,195.0,325.0,22.0,109.0,457.0,428.0,110.0,0.0,281.0,13.0,24.0,06,001,407600
06001407700,2012,"Census Tract 4077, Alameda County, California",4234.0,70262.0,390200.0,822.0,2360.0,13.0,286.0,0.0,0.0,245.0,521.0,48.0,129.0,98.0,159.0,502.0,180.0,201.0,0.0,599.0,107.0,48.0,06,001,407700
06001407800,2012,"Census Tract 4078, Alameda County, California",2822.0,68452.0,371000.0,613.0,910.0,5.0,394.0,0.0,0.0,198.0,707.0,80.0,23.0,34.0,55.0,479.0,154.0,44.0,0.0,350.0,80.0,32.0,06,001,407800
06001407900,2012,"Census Tract 4079, Alameda County, California",2443.0,84226.0,479200.0,1214.0,480.0,11.0,310.0,45.0,9.0,217.0,168.0,60.0,116.0,82.0,105.0,395.0,115.0,75.0,8.0,509.0,43.0,0.0,06,001,407900
06001408000,2012,"Census Tract 4080, Alameda County, California",2662.0,126563.0,684600.0,1324.0,133.0,8.0,643.0,0.0,0.0,195.0,359.0,104.0,56.0,41.0,112.0,308.0,71.0,66.0,0.0,665.0,66.0,8.0,06,001,408000
06001408100,2012,"Census Tract 4081, Alameda County, California",6228.0,106171.0,630200.0,2448.0,2005.0,0.0,1057.0,0.0,19.0,180.0,519.0,11.0,285.0,65.0,307.0,1242.0,195.0,145.0,0.0,1821.0,242.0,21.0,06,001,408100
06001408200,2012,"Census Tract 4082, Alameda County, California",3997.0,50076.0,351200.0,594.0,1949.0,79.0,302.0,0.0,9.0,166.0,926.0,89.0,135.0,94.0,111.0,592.0,120.0,103.0,0.0,617.0,122.0,56.0,06,001,408200
06001408300,2012,"Census Tract 4083, Alameda County, California",4710.0,64191.0,376300.0,1432.0,2339.0,0.0,197.0,0.0,81.0,192.0,469.0,49.0,158.0,101.0,55.0,581.0,127.0,104.0,0.0,634.0,92.0,31.0,06,001,408300
06001408400,2012,"Census Tract 4084, Alameda County, California",3499.0,33576.0,207300.0,20.0,1482.0,117.0,54.0,163.0,60.0,107.0,1613.0,165.0,166.0,11.0,44.0,113.0,152.0,47.0,0.0,107.0,12.0,18.0,06,001,408400
